cps19_citizenship,cps19_yob,cps19_province,cps19_votechoice,cps19_education,cps19_gender,vote_liberal,age,age_bracket,province_q,education_q,income_bracket,sex
Canadian citizen,1975,Ontario,Liberal Party,"Completed technical, community college, CEGEP, College Classique",A woman,1,45,2,3,2,3,0
Canadian citizen,1994,Ontario,Liberal Party,Completed secondary/ high school,A woman,1,26,1,3,2,1,0
Canadian citizen,1963,New Brunswick,Conservative Party,Bachelor's degree,A woman,0,57,2,1,3,1,0
Canadian citizen,1981,Alberta,Conservative Party,"Completed technical, community college, CEGEP, College Classique",A woman,0,39,1,4,2,1,0
Canadian citizen,1946,Newfoundland and Labrador,Conservative Party,Bachelor's degree,A man,0,74,3,1,3,1,1
Canadian citizen,1947,New Brunswick,Conservative Party,Bachelor's degree,A woman,0,73,3,1,3,1,0
Canadian citizen,1981,Quebec,Liberal Party,"Completed technical, community college, CEGEP, College Classique",A woman,1,39,1,2,2,1,0
Canadian citizen,1986,Ontario,Conservative Party,"Completed technical, community college, CEGEP, College Classique",A woman,0,34,1,3,2,3,0
Canadian citizen,1975,Ontario,Conservative Party,Completed secondary/ high school,A woman,0,45,2,3,2,1,0
Canadian citizen,1968,Nova Scotia,Conservative Party,Completed secondary/ high school,A man,0,52,2,1,2,1,1
Canadian citizen,1952,Nova Scotia,Liberal Party,Bachelor's degree,A woman,1,68,3,1,3,1,0
Canadian citizen,1956,Nova Scotia,Liberal Party,"Completed technical, community college, CEGEP, College Classique",A woman,1,64,3,1,2,2,0
Canadian citizen,1993,Ontario,Conservative Party,Bachelor's degree,A woman,0,27,1,3,3,1,0
Canadian citizen,1962,Quebec,Liberal Party,Bachelor's degree,A woman,1,58,2,2,3,3,0
Canadian citizen,1956,Alberta,Conservative Party,Some secondary/ high school,A woman,0,64,3,4,1,3,0
Canadian citizen,1969,Ontario,Liberal Party,Bachelor's degree,A woman,1,51,2,3,3,3,0
Canadian citizen,1960,Nova Scotia,Liberal Party,Master's degree,A man,1,60,2,1,3,1,1
Canadian citizen,1965,Quebec,Liberal Party,Bachelor's degree,A man,1,55,2,2,3,3,1
Canadian citizen,1958,Quebec,Conservative Party,Completed secondary/ high school,A man,0,62,3,2,2,1,1
Canadian citizen,1979,Ontario,Liberal Party,"Completed technical, community college, CEGEP, College Classique",A man,1,41,2,3,2,3,1
Canadian citizen,1963,Quebec,Conservative Party,Completed secondary/ high school,A woman,0,57,2,2,2,1,0
Canadian citizen,1958,Quebec,Conservative Party,"Completed technical, community college, CEGEP, College Classique",A man,0,62,3,2,2,1,1
Canadian citizen,1962,Quebec,Liberal Party,"Completed technical, community college, CEGEP, College Classique",A man,1,58,2,2,2,1,1
Canadian citizen,1977,Ontario,Liberal Party,Some university,A man,1,43,2,3,2,1,1
Canadian citizen,1989,Newfoundland and Labrador,Conservative Party,Bachelor's degree,A man,0,31,1,1,3,3,1
Canadian citizen,1973,Nova Scotia,Conservative Party,Some secondary/ high school,A man,0,47,2,1,1,1,1
Canadian citizen,1920,Quebec,Conservative Party,"Completed technical, community college, CEGEP, College Classique",A woman,0,100,4,2,2,3,0
Canadian citizen,1965,Quebec,Liberal Party,"Some technical, community college, CEGEP, College Classique",A woman,1,55,2,2,2,1,0
Canadian citizen,2000,Nova Scotia,Liberal Party,Completed secondary/ high school,A woman,1,20,1,1,2,1,0
Canadian citizen,1983,Ontario,Liberal Party,Bachelor's degree,A man,1,37,1,3,3,1,1
Canadian citizen,1959,Nova Scotia,Liberal Party,Bachelor's degree,A man,1,61,3,1,3,3,1
Canadian citizen,1973,Ontario,Liberal Party,"Completed technical, community college, CEGEP, College Classique",A man,1,47,2,3,2,1,1
Canadian citizen,1988,Nova Scotia,Liberal Party,Bachelor's degree,A woman,1,32,1,1,3,1,0
Canadian citizen,1974,Ontario,Liberal Party,Master's degree,A woman,1,46,2,3,3,2,0
Canadian citizen,1966,Quebec,Conservative Party,Completed secondary/ high school,A man,0,54,2,2,2,1,1
Canadian citizen,1979,Nova Scotia,Conservative Party,"Completed technical, community college, CEGEP, College Classique",A man,0,41,2,1,2,1,1
Canadian citizen,1966,Ontario,Conservative Party,Bachelor's degree,A man,0,54,2,3,3,1,1
Canadian citizen,1997,Alberta,Conservative Party,"Completed technical, community college, CEGEP, College Classique",A woman,0,23,1,4,2,1,0
Canadian citizen,1996,Alberta,Conservative Party,"Some technical, community college, CEGEP, College Classique",A man,0,24,1,4,2,1,1
Canadian citizen,1978,Ontario,Liberal Party,Some university,A man,1,42,2,3,2,1,1
Canadian citizen,1989,Nova Scotia,Liberal Party,Master's degree,A man,1,31,1,1,3,1,1
Canadian citizen,1997,Ontario,Liberal Party,Bachelor's degree,A woman,1,23,1,3,3,1,0
Canadian citizen,1969,Ontario,Conservative Party,Bachelor's degree,A man,0,51,2,3,3,2,1
Canadian citizen,1960,Alberta,Conservative Party,Bachelor's degree,A man,0,60,2,4,3,1,1
Canadian citizen,1965,Ontario,Liberal Party,Master's degree,A man,1,55,2,3,3,2,1
Canadian citizen,1997,Ontario,Liberal Party,"Some technical, community college, CEGEP, College Classique",A woman,1,23,1,3,2,1,0
Canadian citizen,1993,Ontario,Liberal Party,"Completed technical, community college, CEGEP, College Classique",A woman,1,27,1,3,2,1,0
Canadian citizen,1978,Ontario,Liberal Party,Bachelor's degree,A woman,1,42,2,3,3,2,0
Canadian citizen,1995,Ontario,Liberal Party,Bachelor's degree,A woman,1,25,1,3,3,1,0
Canadian citizen,1977,Ontario,Liberal Party,Bachelor's degree,A woman,1,43,2,3,3,1,0
Canadian citizen,1947,Quebec,Conservative Party,Bachelor's degree,A man,0,73,3,2,3,1,1
Canadian citizen,1990,Alberta,Conservative Party,"Completed technical, community college, CEGEP, College Classique",A woman,0,30,1,4,2,3,0
Canadian citizen,2000,Ontario,Liberal Party,"Some technical, community college, CEGEP, College Classique",A woman,1,20,1,3,2,1,0
Canadian citizen,1944,Quebec,Liberal Party,Completed elementary school,A man,1,76,3,2,1,1,1
Canadian citizen,1945,Ontario,Conservative Party,Completed secondary/ high school,A man,0,75,3,3,2,1,1
Canadian citizen,1996,Ontario,Liberal Party,Bachelor's degree,A woman,1,24,1,3,3,1,0
Canadian citizen,1969,Ontario,Liberal Party,Bachelor's degree,A woman,1,51,2,3,3,1,0
Canadian citizen,1955,Alberta,Liberal Party,Some secondary/ high school,A man,1,65,3,4,1,1,1
Canadian citizen,1980,Ontario,Liberal Party,Master's degree,A woman,1,40,1,3,3,2,0
Canadian citizen,1993,Ontario,Liberal Party,Master's degree,A woman,1,27,1,3,3,1,0
Canadian citizen,1971,Nova Scotia,Liberal Party,"Completed technical, community college, CEGEP, College Classique",A woman,1,49,2,1,2,1,0
Canadian citizen,1999,Ontario,Liberal Party,Some university,A woman,1,21,1,3,2,2,0
Canadian citizen,1978,Ontario,Conservative Party,Some secondary/ high school,A man,0,42,2,3,1,1,1
Canadian citizen,1974,Newfoundland and Labrador,Liberal Party,Bachelor's degree,A woman,1,46,2,1,3,3,0
Canadian citizen,1994,Manitoba,Conservative Party,Completed secondary/ high school,A woman,0,26,1,4,2,1,0
Canadian citizen,1954,Saskatchewan,Conservative Party,"Completed technical, community college, CEGEP, College Classique",A man,0,66,3,4,2,3,1
Canadian citizen,1994,Alberta,Liberal Party,Bachelor's degree,A woman,1,26,1,4,3,1,0
Canadian citizen,1951,Nova Scotia,Liberal Party,"Completed technical, community college, CEGEP, College Classique",A man,1,69,3,1,2,2,1
Canadian citizen,1993,Ontario,Liberal Party,Bachelor's degree,A man,1,27,1,3,3,1,1
Canadian citizen,1954,Manitoba,Liberal Party,Bachelor's degree,A woman,1,66,3,4,3,2,0
Canadian citizen,1990,Ontario,Liberal Party,Some secondary/ high school,A woman,1,30,1,3,1,1,0
Canadian citizen,1945,Ontario,Conservative Party,Master's degree,A man,0,75,3,3,3,2,1
Canadian citizen,1973,Alberta,Liberal Party,Professional degree or doctorate,A woman,1,47,2,4,3,3,0
Canadian citizen,1985,Alberta,Conservative Party,Bachelor's degree,A woman,0,35,1,4,3,2,0
Canadian citizen,1974,Alberta,Conservative Party,Completed secondary/ high school,A woman,0,46,2,4,2,1,0
Canadian citizen,2000,Ontario,Liberal Party,"Some technical, community college, CEGEP, College Classique",A woman,1,20,1,3,2,1,0
Canadian citizen,1971,Quebec,Liberal Party,"Some technical, community college, CEGEP, College Classique",A man,1,49,2,2,2,1,1
Canadian citizen,1984,Saskatchewan,Conservative Party,Bachelor's degree,A man,0,36,1,4,3,1,1
Canadian citizen,1969,Quebec,Liberal Party,Some university,A man,1,51,2,2,2,1,1
Canadian citizen,1970,Ontario,Conservative Party,Some university,A woman,0,50,2,3,2,3,0
Canadian citizen,1963,Alberta,Conservative Party,"Completed technical, community college, CEGEP, College Classique",A man,0,57,2,4,2,3,1
Canadian citizen,1946,Ontario,Liberal Party,Bachelor's degree,A man,1,74,3,3,3,2,1
Canadian citizen,1987,Newfoundland and Labrador,Conservative Party,Completed secondary/ high school,A woman,0,33,1,1,2,3,0
Canadian citizen,1958,British Columbia,Conservative Party,"Completed technical, community college, CEGEP, College Classique",A man,0,62,3,5,2,3,1
Canadian citizen,1958,Saskatchewan,Conservative Party,"Some technical, community college, CEGEP, College Classique",A man,0,62,3,4,2,3,1
Canadian citizen,2000,Ontario,Liberal Party,Master's degree,A woman,1,20,1,3,3,1,0
Canadian citizen,1940,Ontario,Conservative Party,"Completed technical, community college, CEGEP, College Classique",A man,0,80,3,3,2,1,1
Canadian citizen,1973,Alberta,Conservative Party,Some secondary/ high school,A woman,0,47,2,4,1,1,0
Canadian citizen,1957,Manitoba,Liberal Party,Some university,A woman,1,63,3,4,2,2,0
Canadian citizen,1960,Ontario,Liberal Party,Bachelor's degree,A man,1,60,2,3,3,3,1
Canadian citizen,1944,Alberta,Conservative Party,Professional degree or doctorate,A man,0,76,3,4,3,3,1
Canadian citizen,1976,British Columbia,Liberal Party,"Completed technical, community college, CEGEP, College Classique",A woman,1,44,2,5,2,1,0
Canadian citizen,1951,Ontario,Conservative Party,"Some technical, community college, CEGEP, College Classique",A woman,0,69,3,3,2,2,0
Canadian citizen,1975,Ontario,Liberal Party,"Completed technical, community college, CEGEP, College Classique",A man,1,45,2,3,2,3,1
Canadian citizen,1955,Quebec,Liberal Party,Bachelor's degree,A man,1,65,3,2,3,2,1
Canadian citizen,1977,Manitoba,Conservative Party,"Completed technical, community college, CEGEP, College Classique",A woman,0,43,2,4,2,1,0
Canadian citizen,1984,Saskatchewan,Conservative Party,Completed secondary/ high school,A man,0,36,1,4,2,1,1
Canadian citizen,1953,British Columbia,Liberal Party,Professional degree or doctorate,A man,1,67,3,5,3,3,1
Canadian citizen,1984,Ontario,Liberal Party,Bachelor's degree,A man,1,36,1,3,3,3,1
Canadian citizen,1980,Ontario,Conservative Party,Master's degree,A man,0,40,1,3,3,2,1
Canadian citizen,1974,Ontario,Liberal Party,Some university,A man,1,46,2,3,2,3,1
Canadian citizen,1953,Ontario,Liberal Party,Bachelor's degree,A woman,1,67,3,3,3,1,0
Canadian citizen,1966,Ontario,Conservative Party,"Completed technical, community college, CEGEP, College Classique",A woman,0,54,2,3,2,1,0
Canadian citizen,1949,Ontario,Conservative Party,Completed secondary/ high school,A woman,0,71,3,3,2,2,0
Canadian citizen,1965,British Columbia,Conservative Party,"Completed technical, community college, CEGEP, College Classique",A man,0,55,2,5,2,1,1
Canadian citizen,1953,Quebec,Conservative Party,"Some technical, community college, CEGEP, College Classique",A woman,0,67,3,2,2,3,0
Canadian citizen,1959,Ontario,Conservative Party,Some secondary/ high school,A man,0,61,3,3,1,1,1
Canadian citizen,1970,Alberta,Liberal Party,Master's degree,A man,1,50,2,4,3,3,1
Canadian citizen,1945,Ontario,Liberal Party,Bachelor's degree,A man,1,75,3,3,3,3,1
Canadian citizen,1953,Ontario,Liberal Party,Bachelor's degree,A woman,1,67,3,3,3,1,0
Canadian citizen,1974,Ontario,Liberal Party,Bachelor's degree,A woman,1,46,2,3,3,3,0
Canadian citizen,1957,Ontario,Liberal Party,"Some technical, community college, CEGEP, College Classique",A man,1,63,3,3,2,1,1
Canadian citizen,1945,British Columbia,Conservative Party,Some university,A man,0,75,3,5,2,1,1
Canadian citizen,1992,Quebec,Liberal Party,Bachelor's degree,A woman,1,28,1,2,3,1,0
Canadian citizen,1978,Alberta,Conservative Party,Bachelor's degree,A woman,0,42,2,4,3,2,0
Canadian citizen,1975,Ontario,Conservative Party,Bachelor's degree,A man,0,45,2,3,3,3,1
Canadian citizen,1952,Saskatchewan,Conservative Party,Some university,A man,0,68,3,4,2,1,1
Canadian citizen,1976,Alberta,Conservative Party,Some university,A man,0,44,2,4,2,1,1
Canadian citizen,1985,British Columbia,Conservative Party,"Some technical, community college, CEGEP, College Classique",A man,0,35,1,5,2,1,1
Canadian citizen,1970,Ontario,Liberal Party,Master's degree,A man,1,50,2,3,3,3,1
Canadian citizen,1994,Alberta,Liberal Party,Some university,A woman,1,26,1,4,2,1,0
Canadian citizen,1994,British Columbia,Conservative Party,Bachelor's degree,A woman,0,26,1,5,3,1,0
Canadian citizen,1999,Ontario,Conservative Party,Some secondary/ high school,A woman,0,21,1,3,1,1,0
Canadian citizen,1955,Ontario,Liberal Party,Bachelor's degree,A man,1,65,3,3,3,1,1
Canadian citizen,1978,Saskatchewan,Conservative Party,"Some technical, community college, CEGEP, College Classique",A woman,0,42,2,4,2,1,0
Canadian citizen,1944,Ontario,Conservative Party,"Some technical, community college, CEGEP, College Classique",A man,0,76,3,3,2,1,1
Canadian citizen,1987,British Columbia,Conservative Party,Bachelor's degree,A woman,0,33,1,5,3,3,0
Canadian citizen,1956,British Columbia,Liberal Party,"Completed technical, community college, CEGEP, College Classique",A man,1,64,3,5,2,1,1
Canadian citizen,1958,Quebec,Liberal Party,Completed secondary/ high school,A man,1,62,3,2,2,1,1
Canadian citizen,1962,Newfoundland and Labrador,Liberal Party,Bachelor's degree,A woman,1,58,2,1,3,1,0
Canadian citizen,1963,Alberta,Conservative Party,Completed secondary/ high school,A man,0,57,2,4,2,3,1
Canadian citizen,1984,Ontario,Liberal Party,Bachelor's degree,A woman,1,36,1,3,3,2,0
Canadian citizen,1959,Ontario,Liberal Party,Bachelor's degree,A man,1,61,3,3,3,3,1
Canadian citizen,1963,Ontario,Liberal Party,Bachelor's degree,A man,1,57,2,3,3,1,1
Canadian citizen,1952,Ontario,Conservative Party,Some secondary/ high school,A man,0,68,3,3,1,1,1
Canadian citizen,1973,Quebec,Conservative Party,Bachelor's degree,A man,0,47,2,2,3,3,1
Canadian citizen,1967,Ontario,Liberal Party,Completed secondary/ high school,A woman,1,53,2,3,2,1,0
Canadian citizen,1962,Alberta,Conservative Party,"Completed technical, community college, CEGEP, College Classique",A man,0,58,2,4,2,2,1
Canadian citizen,1947,Ontario,Conservative Party,Some university,A man,0,73,3,3,2,1,1
Canadian citizen,1968,Quebec,Liberal Party,Bachelor's degree,A man,1,52,2,2,3,1,1
Canadian citizen,1967,Alberta,Conservative Party,"Completed technical, community college, CEGEP, College Classique",A woman,0,53,2,4,2,2,0
Canadian citizen,1948,Ontario,Conservative Party,Bachelor's degree,A man,0,72,3,3,3,1,1
Canadian citizen,1952,Alberta,Conservative Party,"Some technical, community college, CEGEP, College Classique",A man,0,68,3,4,2,1,1
Canadian citizen,1992,Ontario,Conservative Party,Completed secondary/ high school,A man,0,28,1,3,2,1,1
Canadian citizen,1977,Quebec,Liberal Party,Some university,A man,1,43,2,2,2,1,1
Canadian citizen,1970,British Columbia,Conservative Party,Bachelor's degree,A man,0,50,2,5,3,1,1
Canadian citizen,1948,Ontario,Liberal Party,"Some technical, community college, CEGEP, College Classique",A man,1,72,3,3,2,1,1
Canadian citizen,1982,Ontario,Liberal Party,Completed secondary/ high school,A man,1,38,1,3,2,3,1
Canadian citizen,1980,Ontario,Liberal Party,Master's degree,A woman,1,40,1,3,3,3,0
Canadian citizen,1952,Ontario,Liberal Party,"Completed technical, community college, CEGEP, College Classique",A woman,1,68,3,3,2,3,0
Canadian citizen,1944,Nova Scotia,Liberal Party,Completed secondary/ high school,A woman,1,76,3,1,2,2,0
Canadian citizen,1973,Alberta,Conservative Party,"Completed technical, community college, CEGEP, College Classique",A woman,0,47,2,4,2,1,0
Canadian citizen,1947,Ontario,Liberal Party,Completed secondary/ high school,A woman,1,73,3,3,2,1,0
Canadian citizen,1956,New Brunswick,Liberal Party,"Completed technical, community college, CEGEP, College Classique",A man,1,64,3,1,2,1,1
Canadian citizen,1974,Ontario,Conservative Party,"Completed technical, community college, CEGEP, College Classique",A man,0,46,2,3,2,3,1
Canadian citizen,1969,Ontario,Liberal Party,"Completed technical, community college, CEGEP, College Classique",A man,1,51,2,3,2,1,1
Canadian citizen,1967,Ontario,Conservative Party,"Completed technical, community college, CEGEP, College Classique",A man,0,53,2,3,2,1,1
Canadian citizen,1990,Quebec,Liberal Party,Master's degree,A woman,1,30,1,2,3,2,0
Canadian citizen,1952,Ontario,Conservative Party,"Completed technical, community college, CEGEP, College Classique",A man,0,68,3,3,2,1,1
Canadian citizen,1966,Ontario,Conservative Party,"Some technical, community college, CEGEP, College Classique",A man,0,54,2,3,2,3,1
Canadian citizen,1990,Ontario,Conservative Party,"Completed technical, community college, CEGEP, College Classique",A woman,0,30,1,3,2,3,0
Canadian citizen,1972,Ontario,Conservative Party,Some secondary/ high school,A man,0,48,2,3,1,1,1
Canadian citizen,1950,Ontario,Liberal Party,"Completed technical, community college, CEGEP, College Classique",A man,1,70,3,3,2,1,1
Canadian citizen,1941,British Columbia,Conservative Party,Completed secondary/ high school,A man,0,79,3,5,2,3,1
Canadian citizen,1967,Alberta,Conservative Party,"Completed technical, community college, CEGEP, College Classique",A man,0,53,2,4,2,1,1
